year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,9,11,1550,1555,-5,1822,1805,17,MQ,3075,N616MQ,JFK,CVG,89,589,15,55,2013-09-11T19:00:00Z
2013,9,11,1557,1600,-3,1838,1835,3,DL,221,N986DL,LGA,ATL,118,762,16,0,2013-09-11T20:00:00Z
2013,9,11,1815,1815,0,2200,2128,32,DL,17,N197DN,JFK,LAX,331,2475,18,15,2013-09-11T22:00:00Z
2013,9,11,1827,1830,-3,2149,2140,9,B6,305,N624JB,EWR,FLL,145,1065,18,30,2013-09-11T22:00:00Z
2013,9,11,1832,1830,2,2200,2122,38,B6,153,N629JB,JFK,PBI,143,1028,18,30,2013-09-11T22:00:00Z
2013,9,11,2019,2022,-3,2257,2246,11,B6,135,N663JB,JFK,PHX,269,2153,20,22,2013-09-12T00:00:00Z
2013,9,11,2024,2025,-1,2400,2350,10,B6,915,N789JB,JFK,SFO,323,2586,20,25,2013-09-12T00:00:00Z
2013,9,11,2113,2030,43,2305,2251,14,EV,5209,N611QX,LGA,CHS,86,641,20,30,2013-09-12T00:00:00Z
2013,9,11,2145,2030,75,2312,2155,77,WN,1707,N964WN,LGA,MDW,107,725,20,30,2013-09-12T00:00:00Z
2013,9,11,2240,2100,100,2343,2211,92,US,2164,N948UW,LGA,BOS,42,184,21,0,2013-09-12T01:00:00Z
2013,9,11,2334,2125,129,37,2247,110,EV,5489,N712EV,LGA,CHO,47,305,21,25,2013-09-12T01:00:00Z
2013,9,12,607,610,-3,712,725,-13,WN,249,N963WN,EWR,MDW,106,711,6,10,2013-09-12T10:00:00Z
2013,9,12,628,635,-7,734,751,-17,B6,2802,N231JB,JFK,BUF,54,301,6,35,2013-09-12T10:00:00Z
2013,9,12,655,659,-4,838,837,1,EV,4099,N15912,EWR,STL,128,872,6,59,2013-09-12T10:00:00Z
2013,9,12,716,710,6,953,1000,-7,AA,2493,N615AA,JFK,MCO,126,944,7,10,2013-09-12T11:00:00Z
2013,9,12,816,820,-4,1046,1110,-24,B6,281,N284JB,JFK,HOU,180,1428,8,20,2013-09-12T12:00:00Z
2013,9,12,922,929,-7,1159,1129,30,MQ,3565,N509MQ,LGA,CLT,102,544,9,29,2013-09-12T13:00:00Z
2013,9,12,949,950,-1,1222,1220,2,VX,251,N855VA,JFK,LAS,303,2248,9,50,2013-09-12T13:00:00Z
2013,9,12,1058,1105,-7,1349,1353,-4,DL,695,N947DL,JFK,MCO,134,944,11,5,2013-09-12T15:00:00Z
2013,9,12,1207,1200,7,1449,1435,14,DL,1947,N689DL,LGA,ATL,111,762,12,0,2013-09-12T16:00:00Z
2013,9,12,1328,1330,-2,1555,1553,2,DL,2043,N346NB,JFK,ATL,118,760,13,30,2013-09-12T17:00:00Z
2013,9,12,1416,1355,21,1727,1550,97,MQ,3567,N544MQ,LGA,CLT,96,544,13,55,2013-09-12T17:00:00Z
2013,9,12,1427,1429,-2,1746,1730,16,B6,301,N652JB,JFK,FLL,149,1069,14,29,2013-09-12T18:00:00Z
2013,9,12,1453,1420,33,NA,1555,NA,AA,337,N466AA,LGA,ORD,NA,733,14,20,2013-09-12T18:00:00Z
2013,9,12,1510,1450,20,NA,1645,NA,MQ,3588,N522MQ,LGA,MSP,NA,1020,14,50,2013-09-12T18:00:00Z
2013,9,12,1525,1316,129,NA,1514,NA,EV,4381,N13538,EWR,DTW,NA,488,13,16,2013-09-12T17:00:00Z
2013,9,12,1554,1455,59,1951,1750,121,MQ,3070,N531MQ,JFK,TPA,152,1005,14,55,2013-09-12T18:00:00Z
2013,9,12,1657,1650,7,2049,1954,55,UA,1721,N38459,EWR,LAX,340,2454,16,50,2013-09-12T20:00:00Z
2013,9,12,1904,1720,104,2351,2030,201,AA,291,N3CTAA,JFK,AUS,193,1521,17,20,2013-09-12T21:00:00Z
2013,9,12,2009,1347,382,2317,1631,406,UA,431,N446UA,EWR,DFW,178,1372,13,47,2013-09-12T17:00:00Z
2013,9,12,2105,1859,126,2351,2127,144,DL,801,N381DN,JFK,PHX,288,2153,18,59,2013-09-12T22:00:00Z
2013,9,12,2109,1910,119,9,2215,114,AA,21,N335AA,JFK,LAX,322,2475,19,10,2013-09-12T23:00:00Z
2013,9,12,2111,1735,216,2316,1946,210,YV,2751,N919FJ,LGA,CLT,84,544,17,35,2013-09-12T21:00:00Z
2013,9,12,2126,1800,206,18,2103,195,B6,263,N558JB,JFK,SEA,310,2422,18,0,2013-09-12T22:00:00Z
2013,9,12,2154,1708,286,2,1930,272,UA,509,N519UA,LGA,DEN,217,1620,17,8,2013-09-12T21:00:00Z
2013,9,12,2317,2110,127,47,2222,145,UA,1066,N25705,EWR,BOS,45,200,21,10,2013-09-13T01:00:00Z
2013,9,12,NA,1829,NA,NA,2010,NA,UA,589,NA,EWR,ORD,NA,719,18,29,2013-09-12T22:00:00Z
2013,9,12,NA,2015,NA,NA,2144,NA,9E,3899,NA,JFK,BWI,NA,184,20,15,2013-09-13T00:00:00Z
2013,9,12,NA,1903,NA,NA,2034,NA,EV,4195,N11107,EWR,BNA,NA,748,19,3,2013-09-12T23:00:00Z
2013,9,12,NA,1900,NA,NA,2104,NA,9E,3445,NA,LGA,DSM,NA,1031,19,0,2013-09-12T23:00:00Z
2013,9,13,557,600,-3,757,754,3,EV,5068,N166PQ,EWR,DTW,88,488,6,0,2013-09-13T10:00:00Z
2013,9,13,639,630,9,949,930,19,UA,797,N589UA,JFK,LAX,339,2475,6,30,2013-09-13T10:00:00Z
2013,9,13,644,635,9,828,833,-5,US,2023,N194UW,EWR,CLT,85,529,6,35,2013-09-13T10:00:00Z
2013,9,13,658,700,-2,1145,1056,49,B6,3,N503JB,JFK,SJU,202,1598,7,0,2013-09-13T11:00:00Z
2013,9,13,706,659,7,834,837,-3,EV,4099,N13979,EWR,STL,130,872,6,59,2013-09-13T10:00:00Z
2013,9,13,748,749,-1,1029,1043,-14,B6,1717,N659JB,LGA,TPA,140,1010,7,49,2013-09-13T11:00:00Z
2013,9,13,804,810,-6,947,955,-8,MQ,3272,N806MQ,LGA,CLE,74,419,8,10,2013-09-13T12:00:00Z
2013,9,13,818,820,-2,1221,1230,-9,AA,1357,N5FAAA,JFK,SJU,213,1598,8,20,2013-09-13T12:00:00Z
2013,9,13,822,825,-3,930,935,-5,AA,84,N3JDAA,JFK,BOS,41,187,8,25,2013-09-13T12:00:00Z
2013,9,13,823,755,28,941,910,31,MQ,3370,N814MQ,JFK,DCA,47,213,7,55,2013-09-13T11:00:00Z
2013,9,13,833,805,28,1145,1131,14,9E,3489,N916XJ,LGA,RSW,157,1080,8,5,2013-09-13T12:00:00Z
2013,9,13,835,835,0,957,1000,-3,MQ,3355,N544MQ,LGA,BNA,112,764,8,35,2013-09-13T12:00:00Z
2013,9,13,852,830,22,1110,1047,23,EV,4404,N11539,EWR,MCI,162,1092,8,30,2013-09-13T12:00:00Z
2013,9,13,912,915,-3,1139,1149,-10,EV,5211,N371CA,LGA,SAV,103,722,9,15,2013-09-13T13:00:00Z
2013,9,13,1031,1010,21,1303,1240,23,MQ,3644,N522MQ,LGA,ATL,109,762,10,10,2013-09-13T14:00:00Z
2013,9,13,1057,1100,-3,1245,1245,0,9E,3475,N910XJ,EWR,DTW,86,488,11,0,2013-09-13T15:00:00Z
2013,9,13,1107,1110,-3,1256,1311,-15,EV,5373,N760EV,LGA,GSO,74,461,11,10,2013-09-13T15:00:00Z
2013,9,13,1128,1120,8,1233,1230,3,B6,1307,N247JB,JFK,IAD,50,228,11,20,2013-09-13T15:00:00Z
2013,9,13,1132,1137,-5,1346,1344,2,DL,2219,N942DL,LGA,MSP,140,1020,11,37,2013-09-13T15:00:00Z
2013,9,13,1149,1118,31,1408,1342,26,UA,1256,N33209,LGA,DEN,210,1620,11,18,2013-09-13T15:00:00Z
2013,9,13,1200,1210,-10,1330,1330,0,MQ,3461,N530MQ,LGA,BNA,104,764,12,10,2013-09-13T16:00:00Z
2013,9,13,1254,1259,-5,1527,1507,20,EV,5207,N723EV,LGA,CLT,94,544,12,59,2013-09-13T16:00:00Z
2013,9,13,1305,1300,5,1557,1600,-3,VX,411,N626VA,JFK,LAX,326,2475,13,0,2013-09-13T17:00:00Z
2013,9,13,1345,1345,0,1723,1702,21,DL,476,N338NB,LGA,MIA,160,1096,13,45,2013-09-13T17:00:00Z
2013,9,13,1425,1425,0,1649,1701,-12,UA,833,N478UA,EWR,LAS,300,2227,14,25,2013-09-13T18:00:00Z
2013,9,13,1427,1429,-2,1718,1730,-12,B6,301,N645JB,JFK,FLL,148,1069,14,29,2013-09-13T18:00:00Z
2013,9,13,1447,1450,-3,1657,1645,12,MQ,3588,N517MQ,LGA,MSP,130,1020,14,50,2013-09-13T18:00:00Z
2013,9,13,1450,1455,-5,1631,1630,1,9E,3754,N839AY,JFK,IAD,52,228,14,55,2013-09-13T18:00:00Z
2013,9,13,1605,1600,5,1814,1818,-4,9E,3540,N901XJ,JFK,MSP,139,1029,16,0,2013-09-13T20:00:00Z
2013,9,13,1626,1545,41,1937,1855,42,DL,31,N3748Y,JFK,SLC,264,1990,15,45,2013-09-13T19:00:00Z
2013,9,13,1718,1649,29,1919,1903,16,EV,4294,N19966,EWR,SAV,106,708,16,49,2013-09-13T20:00:00Z
2013,9,13,1720,1725,-5,1944,2016,-32,UA,263,N537UA,EWR,SAN,302,2425,17,25,2013-09-13T21:00:00Z
2013,9,13,1726,1636,50,1854,1814,40,EV,4702,N14542,EWR,GSO,73,445,16,36,2013-09-13T20:00:00Z
2013,9,13,1809,1800,9,2126,2118,8,DL,2139,N315NB,LGA,MIA,152,1096,18,0,2013-09-13T22:00:00Z
2013,9,13,1824,1830,-6,2040,2105,-25,WN,200,N785SW,EWR,MSY,159,1167,18,30,2013-09-13T22:00:00Z
2013,9,13,1830,1829,1,2019,2033,-14,US,425,N544UW,JFK,CLT,86,541,18,29,2013-09-13T22:00:00Z
2013,9,13,1856,1900,-4,2053,2131,-38,DL,2454,N374DA,JFK,DEN,204,1626,19,0,2013-09-13T23:00:00Z
2013,9,13,1911,1715,116,2101,1940,81,9E,3310,N934XJ,JFK,MCI,151,1113,17,15,2013-09-13T21:00:00Z
2013,9,13,1918,1920,-2,NA,2055,NA,9E,3555,N929XJ,LGA,BUF,NA,292,19,20,2013-09-13T23:00:00Z
2013,9,13,1925,1900,25,2047,2039,8,UA,693,N815UA,LGA,ORD,107,733,19,0,2013-09-13T23:00:00Z
2013,9,13,1934,1900,34,2054,2018,36,US,2193,N742PS,LGA,DCA,44,214,19,0,2013-09-13T23:00:00Z
2013,9,13,1937,1940,-3,2057,2120,-23,AA,363,N527AA,LGA,ORD,108,733,19,40,2013-09-13T23:00:00Z
2013,9,13,1954,2000,-6,2124,2120,4,US,2195,N747UW,LGA,DCA,57,214,20,0,2013-09-14T00:00:00Z
2013,9,13,1955,1930,25,2230,2244,-14,UA,1224,N33203,EWR,LAX,309,2454,19,30,2013-09-13T23:00:00Z
2013,9,13,1955,1905,50,2145,2100,45,9E,3433,N904XJ,JFK,PIT,62,340,19,5,2013-09-13T23:00:00Z
2013,9,13,2110,2100,10,2341,14,-33,DL,2363,N198DN,JFK,LAX,304,2475,21,0,2013-09-14T01:00:00Z
2013,9,13,2158,2159,-1,2300,2303,-3,EV,6043,N13914,EWR,ALB,36,143,21,59,2013-09-14T01:00:00Z
2013,9,14,625,630,-5,820,839,-19,EV,4393,N13970,EWR,IND,96,645,6,30,2013-09-14T10:00:00Z
2013,9,14,628,630,-2,853,920,-27,WN,1671,N427WN,LGA,HOU,186,1428,6,30,2013-09-14T10:00:00Z
2013,9,14,648,655,-7,1032,1045,-13,DL,315,N6710E,JFK,SJU,199,1598,6,55,2013-09-14T10:00:00Z
2013,9,14,708,715,-7,950,1010,-20,VX,399,N640VA,JFK,LAX,315,2475,7,15,2013-09-14T11:00:00Z
2013,9,14,740,746,-6,853,905,-12,EV,4420,N13914,EWR,ORF,53,284,7,46,2013-09-14T11:00:00Z
2013,9,14,757,800,-3,1034,1047,-13,DL,1959,N3751B,JFK,MCO,128,944,8,0,2013-09-14T12:00:00Z
2013,9,14,802,800,2,1110,1110,0,DL,2190,N953DL,JFK,MIA,156,1089,8,0,2013-09-14T12:00:00Z
2013,9,14,810,817,-7,1111,1127,-16,B6,929,N663JB,JFK,RSW,152,1074,8,17,2013-09-14T12:00:00Z
2013,9,14,825,830,-5,1125,1140,-15,DL,1879,N359NB,LGA,FLL,158,1076,8,30,2013-09-14T12:00:00Z
2013,9,14,831,831,0,946,958,-12,EV,4422,N13566,EWR,PIT,53,319,8,31,2013-09-14T12:00:00Z
2013,9,14,833,840,-7,949,1005,-16,EV,5813,N13913,EWR,RIC,50,277,8,40,2013-09-14T12:00:00Z
2013,9,14,929,935,-6,1226,1251,-25,DL,874,N328NB,LGA,MIA,154,1096,9,35,2013-09-14T13:00:00Z
2013,9,14,1013,1015,-2,1111,1139,-28,EV,4187,N21154,EWR,BNA,102,748,10,15,2013-09-14T14:00:00Z
2013,9,14,1026,1030,-4,1336,1340,-4,VX,187,N638VA,EWR,SFO,355,2565,10,30,2013-09-14T14:00:00Z
2013,9,14,1042,1025,17,1305,1325,-20,AA,1131,N592AA,LGA,DFW,175,1389,10,25,2013-09-14T14:00:00Z
2013,9,14,1053,1100,-7,1232,1302,-30,DL,2449,N314NB,LGA,DTW,73,502,11,0,2013-09-14T15:00:00Z
2013,9,14,1125,1115,10,1409,1428,-19,9E,3493,N905XJ,LGA,SRQ,142,1047,11,15,2013-09-14T15:00:00Z
2013,9,14,1327,1329,-2,1759,1814,-15,UA,15,N67058,EWR,HNL,607,4963,13,29,2013-09-14T17:00:00Z
2013,9,14,1333,1330,3,1607,1612,-5,B6,927,N559JB,EWR,MCO,133,937,13,30,2013-09-14T17:00:00Z
2013,9,14,1353,1358,-5,1459,1510,-11,UA,1248,N79279,EWR,BOS,36,200,13,58,2013-09-14T17:00:00Z
2013,9,14,1357,1400,-3,1600,1626,-26,DL,2247,N315NB,LGA,ATL,103,762,14,0,2013-09-14T18:00:00Z
2013,9,14,1409,1415,-6,1616,1633,-17,DL,673,N777NC,EWR,ATL,100,746,14,15,2013-09-14T18:00:00Z
2013,9,14,1452,1500,-8,1627,1657,-30,US,802,N195UW,EWR,CLT,73,529,15,0,2013-09-14T19:00:00Z
2013,9,14,1455,1500,-5,1727,1801,-34,DL,2181,N996DL,LGA,MCO,123,950,15,0,2013-09-14T19:00:00Z
2013,9,14,1551,1545,6,1708,1705,3,AA,256,N3JPAA,JFK,BOS,37,187,15,45,2013-09-14T19:00:00Z
2013,9,14,1714,1720,-6,1843,1911,-28,EV,4537,N13949,EWR,MEM,128,946,17,20,2013-09-14T21:00:00Z
2013,9,14,1801,1810,-9,1922,1946,-24,EV,5311,N713EV,LGA,BGR,58,378,18,10,2013-09-14T22:00:00Z
2013,9,14,1856,1901,-5,2132,2204,-32,UA,1115,N27477,EWR,TPA,131,997,19,1,2013-09-14T23:00:00Z
2013,9,14,1927,1929,-2,2113,2138,-25,EV,4534,N16987,EWR,CHS,87,628,19,29,2013-09-14T23:00:00Z
2013,9,14,2150,2150,0,2249,2302,-13,UA,551,N812UA,EWR,BOS,37,200,21,50,2013-09-15T01:00:00Z
2013,9,14,2223,2245,-22,2327,2351,-24,B6,1816,N274JB,JFK,SYR,41,209,22,45,2013-09-15T02:00:00Z
2013,9,15,706,710,-4,949,1015,-26,DL,1879,N333NB,LGA,FLL,146,1076,7,10,2013-09-15T11:00:00Z
2013,9,15,720,700,20,1041,1010,31,DL,763,N196DN,JFK,LAX,325,2475,7,0,2013-09-15T11:00:00Z
2013,9,15,756,800,-4,1043,1110,-27,B6,1511,N586JB,EWR,RSW,147,1068,8,0,2013-09-15T12:00:00Z
2013,9,15,819,825,-6,1122,1148,-26,UA,397,N555UA,JFK,SFO,333,2586,8,25,2013-09-15T12:00:00Z
2013,9,15,822,830,-8,938,957,-19,EV,4422,N16546,EWR,PIT,52,319,8,30,2013-09-15T12:00:00Z
2013,9,15,826,830,-4,1121,1130,-9,UA,443,N596UA,JFK,LAX,326,2475,8,30,2013-09-15T12:00:00Z
2013,9,15,830,830,0,922,928,-6,EV,5811,N13908,EWR,PVD,32,160,8,30,2013-09-15T12:00:00Z
2013,9,15,902,900,2,1138,1158,-20,B6,795,N662JB,JFK,AUS,194,1521,9,0,2013-09-15T13:00:00Z
2013,9,15,1056,1059,-3,1204,1222,-18,UA,643,N807UA,EWR,ORD,113,719,10,59,2013-09-15T14:00:00Z
2013,9,15,1200,1200,0,1405,1418,-13,UA,1422,N33286,EWR,PHX,287,2133,12,0,2013-09-15T16:00:00Z
2013,9,15,1258,1300,-2,1433,1450,-17,MQ,3388,N849MQ,LGA,CMH,77,479,13,0,2013-09-15T17:00:00Z
2013,9,15,1323,1325,-2,1439,1434,5,B6,308,N249JB,JFK,PWM,55,273,13,25,2013-09-15T17:00:00Z
2013,9,15,1454,1500,-6,1752,1815,-23,AA,2297,N3KFAA,LGA,MIA,149,1096,15,0,2013-09-15T19:00:00Z
2013,9,15,1457,1500,-3,1636,1657,-21,US,802,N169UW,EWR,CLT,78,529,15,0,2013-09-15T19:00:00Z
2013,9,15,1509,1510,-1,1723,1735,-12,MQ,3202,N676MQ,JFK,IND,103,665,15,10,2013-09-15T19:00:00Z
2013,9,15,1517,1520,-3,1739,1810,-31,UA,598,N459UA,EWR,IAH,183,1400,15,20,2013-09-15T19:00:00Z
2013,9,15,1604,1605,-1,1757,1806,-9,EV,4576,N24103,EWR,GRR,96,605,16,5,2013-09-15T20:00:00Z
2013,9,15,1610,1610,0,1832,1904,-32,UA,1117,N87513,EWR,MCO,126,937,16,10,2013-09-15T20:00:00Z
2013,9,15,1621,1625,-4,1943,1955,-12,DL,1373,N358NW,JFK,MIA,157,1089,16,25,2013-09-15T20:00:00Z
2013,9,15,1651,1655,-4,1823,1845,-22,AA,2223,N200AA,LGA,STL,128,888,16,55,2013-09-15T20:00:00Z
2013,9,15,1655,1700,-5,1932,2000,-28,AA,1171,N3GJAA,LGA,DFW,185,1389,17,0,2013-09-15T21:00:00Z
2013,9,15,1727,1730,-3,1914,1950,-36,EV,5298,N709EV,LGA,OMA,151,1148,17,30,2013-09-15T21:00:00Z
2013,9,15,1728,1735,-7,1929,1933,-4,EV,4382,N14570,EWR,DTW,88,488,17,35,2013-09-15T21:00:00Z
2013,9,15,1747,1620,87,2040,1940,60,AA,1410,N3DEAA,LGA,MIA,149,1096,16,20,2013-09-15T20:00:00Z
2013,9,15,1826,1829,-3,2016,2031,-15,US,1877,N162UW,EWR,CLT,76,529,18,29,2013-09-15T22:00:00Z
2013,9,15,1913,1905,8,2101,2100,1,9E,3433,N920XJ,JFK,PIT,63,340,19,5,2013-09-15T23:00:00Z
2013,9,15,1955,2000,-5,2115,2120,-5,US,2195,N956UW,LGA,DCA,43,214,20,0,2013-09-16T00:00:00Z
2013,9,15,2013,2000,13,2234,2250,-16,UA,1022,N35260,EWR,IAH,182,1400,20,0,2013-09-16T00:00:00Z
2013,9,15,2022,2022,0,2226,2246,-20,B6,135,N804JB,JFK,PHX,286,2153,20,22,2013-09-16T00:00:00Z
2013,9,15,2035,2030,5,2147,2150,-3,WN,565,N7741C,EWR,MDW,111,711,20,30,2013-09-16T00:00:00Z
2013,9,15,2100,2100,0,2239,2235,4,MQ,3317,N0EGMQ,LGA,RDU,68,431,21,0,2013-09-16T01:00:00Z
2013,9,15,2129,2059,30,2240,2211,29,UA,1066,N27733,EWR,BOS,47,200,20,59,2013-09-16T00:00:00Z
2013,9,16,553,600,-7,846,905,-19,AA,1175,N3FJAA,LGA,MIA,148,1096,6,0,2013-09-16T10:00:00Z
2013,9,16,558,600,-2,857,901,-4,UA,1439,N33262,EWR,LAX,329,2454,6,0,2013-09-16T10:00:00Z
2013,9,16,753,759,-6,913,934,-21,AA,307,N4XLAA,LGA,ORD,118,733,7,59,2013-09-16T11:00:00Z
2013,9,16,804,810,-6,1037,1100,-23,UA,1218,N16709,EWR,DFW,186,1372,8,10,2013-09-16T12:00:00Z
2013,9,16,808,724,44,920,836,44,UA,424,N811UA,EWR,BOS,38,200,7,24,2013-09-16T11:00:00Z
2013,9,16,830,755,35,957,935,22,MQ,3363,N816MQ,JFK,RDU,66,427,7,55,2013-09-16T11:00:00Z
2013,9,16,844,840,4,958,1023,-25,EV,4941,N708EV,LGA,ORF,51,296,8,40,2013-09-16T12:00:00Z
2013,9,16,1013,1019,-6,1311,1341,-30,UA,1287,N24202,EWR,SFO,340,2565,10,19,2013-09-16T14:00:00Z
2013,9,16,1021,1029,-8,1222,1239,-17,US,604,N680AW,EWR,PHX,285,2133,10,29,2013-09-16T14:00:00Z
2013,9,16,1055,1058,-3,1320,1338,-18,UA,1545,N57870,EWR,IAH,185,1400,10,58,2013-09-16T14:00:00Z
2013,9,16,1141,1145,-4,1442,1450,-8,AA,1623,N3APAA,EWR,MIA,164,1085,11,45,2013-09-16T15:00:00Z
2013,9,16,1147,1147,0,1447,1505,-18,UA,1651,N39461,EWR,SFO,338,2565,11,47,2013-09-16T15:00:00Z
2013,9,16,1158,1159,-1,1310,1309,1,MQ,3386,N823MQ,JFK,DCA,51,213,11,59,2013-09-16T15:00:00Z
2013,9,16,1201,1205,-4,1439,1451,-12,UA,1421,N78506,EWR,IAH,196,1400,12,5,2013-09-16T16:00:00Z
2013,9,16,1227,1215,12,1424,1405,19,MQ,3616,N519MQ,LGA,MSP,138,1020,12,15,2013-09-16T16:00:00Z
2013,9,16,1325,1329,-4,1809,1814,-5,UA,15,N78060,EWR,HNL,617,4963,13,29,2013-09-16T17:00:00Z
2013,9,16,1342,1344,-2,1501,1515,-14,UA,643,N819UA,EWR,ORD,115,719,13,44,2013-09-16T17:00:00Z
2013,9,16,1355,1330,25,1604,1545,19,WN,4103,N766SW,EWR,PHX,292,2133,13,30,2013-09-16T17:00:00Z
2013,9,16,1422,1428,-6,1537,1548,-11,EV,5712,N833AS,JFK,IAD,50,228,14,28,2013-09-16T18:00:00Z
2013,9,16,1422,1429,-7,1619,1629,-10,EV,4687,N11547,EWR,CVG,98,569,14,29,2013-09-16T18:00:00Z
2013,9,16,1538,1500,38,1700,1618,42,US,2185,N713UW,LGA,DCA,53,214,15,0,2013-09-16T19:00:00Z
2013,9,16,1540,1545,-5,1710,1733,-23,9E,3459,N922XJ,JFK,BNA,114,765,15,45,2013-09-16T19:00:00Z
2013,9,16,1541,1545,-4,1655,1705,-10,AA,256,N3CJAA,JFK,BOS,32,187,15,45,2013-09-16T19:00:00Z
2013,9,16,1623,1630,-7,1912,1940,-28,AA,181,N335AA,JFK,LAX,325,2475,16,30,2013-09-16T20:00:00Z
2013,9,16,1646,1655,-9,1838,1840,-2,MQ,3411,N724MQ,LGA,RDU,74,431,16,55,2013-09-16T20:00:00Z
2013,9,16,1649,1615,34,1910,1845,25,MQ,3357,N524MQ,LGA,ATL,104,762,16,15,2013-09-16T20:00:00Z
2013,9,16,1650,1700,-10,2004,2027,-23,UA,512,N508UA,JFK,SFO,341,2586,17,0,2013-09-16T21:00:00Z
2013,9,16,1721,1715,6,1855,1905,-10,AA,345,N570AA,LGA,ORD,114,733,17,15,2013-09-16T21:00:00Z
2013,9,16,1832,1842,-10,2012,2019,-7,EV,5274,N716EV,LGA,BNA,105,764,18,42,2013-09-16T22:00:00Z
2013,9,16,1931,1905,26,2102,2025,37,WN,381,N267WN,LGA,MKE,107,738,19,5,2013-09-16T23:00:00Z
2013,9,16,2023,2022,1,2222,2246,-24,B6,135,N633JB,JFK,PHX,280,2153,20,22,2013-09-17T00:00:00Z
2013,9,16,2134,2140,-6,2248,2255,-7,MQ,3621,N816MQ,JFK,DCA,48,213,21,40,2013-09-17T01:00:00Z
2013,9,16,2239,2245,-6,2338,2351,-13,B6,1816,N266JB,JFK,SYR,45,209,22,45,2013-09-17T02:00:00Z
2013,9,17,606,610,-4,837,855,-18,AA,1103,N3DCAA,LGA,DFW,185,1389,6,10,2013-09-17T10:00:00Z
2013,9,17,612,620,-8,758,818,-20,EV,5599,N181PQ,EWR,MSP,147,1008,6,20,2013-09-17T10:00:00Z
2013,9,17,617,603,14,721,723,-2,EV,4252,N13965,EWR,MKE,106,725,6,3,2013-09-17T10:00:00Z
2013,9,17,624,630,-6,745,805,-20,AA,303,N504AA,LGA,ORD,106,733,6,30,2013-09-17T10:00:00Z
2013,9,17,657,700,-3,924,949,-25,B6,683,N793JB,JFK,MCO,126,944,7,0,2013-09-17T11:00:00Z
2013,9,17,726,730,-4,918,929,-11,DL,831,N332NB,LGA,DTW,89,502,7,30,2013-09-17T11:00:00Z
2013,9,17,737,740,-3,1048,1055,-7,VX,11,N846VA,JFK,SFO,348,2586,7,40,2013-09-17T11:00:00Z
2013,9,17,748,745,3,1140,1144,-4,UA,1216,N39450,EWR,SJU,199,1608,7,45,2013-09-17T11:00:00Z
2013,9,17,749,757,-8,945,1022,-37,EV,4304,N17159,EWR,MSY,155,1167,7,57,2013-09-17T11:00:00Z
2013,9,17,752,759,-7,904,934,-30,AA,307,N565AA,LGA,ORD,104,733,7,59,2013-09-17T11:00:00Z
2013,9,17,835,840,-5,950,1022,-32,EV,5288,N752EV,LGA,BUF,45,292,8,40,2013-09-17T12:00:00Z
2013,9,17,1009,1015,-6,1116,1139,-23,EV,4187,N11176,EWR,BNA,107,748,10,15,2013-09-17T14:00:00Z
2013,9,17,1058,1110,-12,1251,1311,-20,EV,5373,N600QX,LGA,GSO,68,461,11,10,2013-09-17T15:00:00Z
2013,9,17,1114,1118,-4,1333,1342,-9,UA,1195,N77520,LGA,DEN,216,1620,11,18,2013-09-17T15:00:00Z
2013,9,17,1121,1125,-4,1410,1425,-15,UA,703,N560UA,JFK,LAX,325,2475,11,25,2013-09-17T15:00:00Z
2013,9,17,1223,1226,-3,1356,1408,-12,EV,5906,N12136,EWR,CMH,72,463,12,26,2013-09-17T16:00:00Z
2013,9,17,1301,1238,23,1420,1354,26,EV,5132,N719EV,LGA,SYR,38,198,12,38,2013-09-17T16:00:00Z
2013,9,17,1320,1310,10,1548,1535,13,FL,348,N958AT,LGA,ATL,112,762,13,10,2013-09-17T17:00:00Z
2013,9,17,1343,1345,-2,1635,1700,-25,AA,1073,N3EYAA,LGA,MIA,143,1096,13,45,2013-09-17T17:00:00Z
2013,9,17,1351,1355,-4,1507,1520,-13,WN,491,N723SW,LGA,MDW,106,725,13,55,2013-09-17T17:00:00Z
2013,9,17,1454,1440,14,1648,1640,8,DL,1231,N324NB,LGA,DTW,72,502,14,40,2013-09-17T18:00:00Z
2013,9,17,1527,1530,-3,1711,1715,-4,WN,1013,N795SW,LGA,STL,124,888,15,30,2013-09-17T19:00:00Z
2013,9,17,1559,1600,-1,1852,1905,-13,AA,1156,N3FJAA,LGA,DFW,185,1389,16,0,2013-09-17T20:00:00Z
2013,9,17,1755,1759,-4,2022,2031,-9,DL,61,N662DN,LGA,ATL,113,762,17,59,2013-09-17T21:00:00Z
2013,9,17,1759,1800,-1,2104,2118,-14,DL,2139,N339NB,LGA,MIA,151,1096,18,0,2013-09-17T22:00:00Z
2013,9,17,1814,1815,-1,2059,2128,-29,DL,17,N191DN,JFK,LAX,321,2475,18,15,2013-09-17T22:00:00Z
2013,9,17,1826,1815,11,1945,1947,-2,9E,3513,N905XJ,LGA,MKE,100,738,18,15,2013-09-17T22:00:00Z
2013,9,17,1827,1830,-3,2112,2137,-25,DL,2391,N919DE,JFK,TPA,137,1005,18,30,2013-09-17T22:00:00Z
2013,9,18,556,600,-4,736,754,-18,EV,5068,N750EV,EWR,DTW,73,488,6,0,2013-09-18T10:00:00Z
